date,year,tourney_name,surface,indoor,commitment,draw_size,url
19700421,1970,Dallas WCT,Carpet,Indoor,"$25,000",32,https://www.atptour.com/en/scores/archive/dallas/388/1970/results
19700421,1970,Houston,Clay,Outdoor,"$25,000",32,https://www.atptour.com/en/scores/archive/houston/405/1970/results
19700426,1970,Bournemouth,Clay,Outdoor,"$24,000",32,https://www.atptour.com/en/scores/archive/bournemouth/347/1970/results
19700501,1970,Roland Garros,Clay,Outdoor,"",128,https://www.atptour.com/en/scores/archive/roland-garros/520/1970/results
19700506,1970,Atlanta WCT,Hard,Outdoor,"$25,000",16,https://www.atptour.com/en/scores/archive/atlanta/412/1970/results
19700512,1970,Brussels,Clay,Outdoor,"$8,500",32,https://www.atptour.com/en/scores/archive/brussels/406/1970/results
19700513,1970,Las Vegas WCT,Hard,Outdoor,"$47,000",16,https://www.atptour.com/en/scores/archive/las-vegas/413/1970/results
19700527,1970,St. Louis WCT,Hard,Outdoor,"$30,000",32,https://www.atptour.com/en/scores/archive/st-louis/652/1970/results
19700601,1970,Manchester,Grass,Outdoor,"",8,https://www.atptour.com/en/scores/archive/manchester/8025/1970/results
19700604,1970,Casablanca WCT,Clay,Outdoor,"$15,000",16,https://www.atptour.com/en/scores/archive/casablanca/2063/1970/results
19700608,1970,Bristol,Grass,Outdoor,"$17,000",32,https://www.atptour.com/en/scores/archive/bristol/313/1970/results
19700608,1970,Beckenham,Grass,Outdoor,"",64,https://www.atptour.com/en/scores/archive/beckenham/7310/1970/results
19700608,1970,Nottingham,Grass,Outdoor,"",64,https://www.atptour.com/en/scores/archive/nottingham/6829/1970/results
19700615,1970,London / Queen's Club,Grass,Outdoor,"$7,500",64,https://www.atptour.com/en/scores/archive/london/311/1970/results
19700615,1970,Eastbourne,Grass,Outdoor,"$6,000",32,https://www.atptour.com/en/scores/archive/eastbourne/2049/1970/results
19700622,1970,Wimbledon,Grass,Outdoor,"",128,https://www.atptour.com/en/scores/archive/wimbledon/540/1970/results
19700705,1970,Newport,Grass,Outdoor,"$8,000",64,https://www.atptour.com/en/scores/archive/newport/2050/1970/results
19700706,1970,Bastad,Clay,Outdoor,"$25,000",32,https://www.atptour.com/en/scores/archive/bastad/316/1970/results
19700706,1970,Dublin,Grass,Outdoor,"$8,000",32,https://www.atptour.com/en/scores/archive/dublin/2029/1970/results
19700706,1970,Dusseldorf,Clay,Outdoor,"",32,https://www.atptour.com/en/scores/archive/dusseldorf/661/1970/results
19700713,1970,Washington,Clay,Outdoor,"$35,000",64,https://www.atptour.com/en/scores/archive/washington/418/1970/results
19700713,1970,Gstaad,Clay,Outdoor,"$25,000",32,https://www.atptour.com/en/scores/archive/gstaad/314/1970/results
19700713,1970,Hoylake,Grass,Outdoor,"$8,000",64,https://www.atptour.com/en/scores/archive/hoylake/6830/1970/results
19700719,1970,Leicester,Grass,Outdoor,"$6,000",16,https://www.atptour.com/en/scores/archive/leicester/6831/1970/results
19700720,1970,Cincinnati,Clay,Outdoor,"$21,000",64,https://www.atptour.com/en/scores/archive/cincinnati/422/1970/results
19700727,1970,Indianapolis,Clay,Outdoor,"$40,000",64,https://www.atptour.com/en/scores/archive/indianapolis/717/1970/results
19700727,1970,Louisville,Clay,Outdoor,"$25,000",16,https://www.atptour.com/en/scores/archive/louisville/663/1970/results
19700727,1970,Hilversum,Clay,Outdoor,"$9,000",64,https://www.atptour.com/en/scores/archive/hilversum/317/1970/results
19700803,1970,Boston,Hard,Outdoor,"$50,000",32,https://www.atptour.com/en/scores/archive/boston/417/1970/results
19700803,1970,Munich,Clay,Outdoor,"$21,000",32,https://www.atptour.com/en/scores/archive/munich/308/1970/results
19700803,1970,Munich,Clay,Outdoor,"",32,https://www.atptour.com/en/scores/archive/munich/804/1970/results
19700810,1970,Montreal / Toronto,Clay,Outdoor,"$20,000",32,https://www.atptour.com/en/scores/archive/toronto/421/1970/results
19700810,1970,Hamburg,Clay,Outdoor,"$18,000",64,https://www.atptour.com/en/scores/archive/hamburg/414/1970/results
19700817,1970,Merion,Grass,Outdoor,"$10,000",64,https://www.atptour.com/en/scores/archive/merion/2030/1970/results
19700817,1970,Kitzbuhel,Clay,Outdoor,"",64,https://www.atptour.com/en/scores/archive/kitzbuehel/319/1970/results
19700819,1970,Fort Worth WCT,Hard,Outdoor,"$22,500",16,https://www.atptour.com/en/scores/archive/fort-worth/653/1970/results
19700824,1970,South Orange,Grass,Outdoor,"$17,500",64,https://www.atptour.com/en/scores/archive/south-orange/707/1970/results
19700902,1970,US Open,Grass,Outdoor,"$137,800",128,https://www.atptour.com/en/scores/archive/us-open/560/1970/results
19700919,1970,Los Angeles,Hard,Outdoor,"$57,500",64,https://www.atptour.com/en/scores/archive/los-angeles/423/1970/results
19700928,1970,Berkeley,Hard,Outdoor,"$22,000",64,https://www.atptour.com/en/scores/archive/berkeley/424/1970/results
19700929,1970,Vancouver WCT,Carpet,Indoor,"$40,000",16,https://www.atptour.com/en/scores/archive/vancouver/2048/1970/results
19701008,1970,Midland WCT,Hard,Outdoor,"$15,000",8,https://www.atptour.com/en/scores/archive/midland/6832/1970/results
19701012,1970,Phoenix,Hard,Outdoor,"$25,000",32,https://www.atptour.com/en/scores/archive/phoenix/2067/1970/results
19701015,1970,Tucson WCT,Hard,Outdoor,"$15,000",16,https://www.atptour.com/en/scores/archive/tucson/6833/1970/results
19701019,1970,Barcelona,Clay,Outdoor,"$28,000",64,https://www.atptour.com/en/scores/archive/barcelona/425/1970/results
19701101,1970,Buenos Aires,Clay,Outdoor,"$36,500",32,https://www.atptour.com/en/scores/archive/buenos-aires/303/1970/results
19701109,1970,Paris Indoor,Carpet,Indoor,"$31,000",32,https://www.atptour.com/en/scores/archive/paris/7302/1970/results
19701116,1970,Wembley,Carpet,Indoor,"$42,000",32,https://www.atptour.com/en/scores/archive/wembley/430/1970/results
19701122,1970,Stockholm Open,Hard,Indoor,"$35,000",32,https://www.atptour.com/en/scores/archive/stockholm/429/1970/results
19701207,1970,Masters,Carpet,Indoor,"$50,000",6,https://www.atptour.com/en/scores/archive/masters/605/1970/results
"Munich
            

        
            Munich, Germany",1971,Munich,Hard,Outdoor,"",32,https://www.atptour.com/en/scores/archive/hobart/713/1971/results
19710105,1971,Hobart,Grass,Outdoor,"$2,500",32,https://www.atptour.com/en/scores/archive/sydney/338/1971/results
19710111,1971,Sydney Outdoor,Grass,Outdoor,"$2,500",32,https://www.atptour.com/en/scores/archive/richmond/802/1971/results
19710204,1971,Richmond,Carpet,Indoor,"$20,000",16,https://www.atptour.com/en/scores/archive/new-york/2058/1971/results
19710208,1971,New York,Hard,Indoor,"$30,000",32,https://www.atptour.com/en/scores/archive/philadelphia/401/1971/results
19710209,1971,Philadelphia WCT,Carpet,Indoor,"$50,000",32,https://www.atptour.com/en/scores/archive/salisbury/355/1971/results
19710214,1971,Salisbury,Carpet,Indoor,"$50,000",64,https://www.atptour.com/en/scores/archive/macon/2066/1971/results
19710223,1971,Macon,Carpet,Indoor,"$25,000",64,https://www.atptour.com/en/scores/archive/london/262/1971/results
19710226,1971,London Indoor,Carpet,Indoor,"$30,000",32,https://www.atptour.com/en/scores/archive/hampton/657/1971/results
19710301,1971,Hampton,Carpet,Indoor,"$35,000",32,https://www.atptour.com/en/scores/archive/auckland/301/1971/results
19710301,1971,Auckland,Grass,Outdoor,"$16,000",32,https://www.atptour.com/en/scores/archive/australian-open/580/1971/results
19710307,1971,Australian Open,Grass,Outdoor,"",64,https://www.atptour.com/en/scores/archive/caracas/344/1971/results
19710316,1971,Caracas,Hard,Outdoor,"$15,000",32,https://www.atptour.com/en/scores/archive/chicago/818/1971/results
19710322,1971,Chicago WCT,Carpet,Indoor,"$50,000",32,https://www.atptour.com/en/scores/archive/miami/681/1971/results
19710330,1971,Miami WCT,Hard,Outdoor,"$50,000",32,https://www.atptour.com/en/scores/archive/nice/6120/1971/results
19710330,1971,Nice,Clay,Outdoor,"$12,500",64,https://www.atptour.com/en/scores/archive/monte-carlo/410/1971/results
19710406,1971,Monte Carlo,Clay,Outdoor,"$12,500",32,https://www.atptour.com/en/scores/archive/palermo/325/1971/results
19710412,1971,Palermo,Clay,Outdoor,"$12,500",64,https://www.atptour.com/en/scores/archive/charlotte/436/1971/results
19710413,1971,Charlotte,Clay,Outdoor,"$25,000",32,https://www.atptour.com/en/scores/archive/catania/2065/1971/results
19710419,1971,Catania,Clay,Outdoor,"$12,500",64,https://www.atptour.com/en/scores/archive/houston/820/1971/results
19710420,1971,Houston,Clay,Outdoor,"$25,000",32,https://www.atptour.com/en/scores/archive/dallas/388/1971/results
19710426,1971,Dallas WCT,Carpet,Indoor,"$50,000",32,https://www.atptour.com/en/scores/archive/paris/2010/1971/results
19710426,1971,Paris Outdoor,Clay,Outdoor,"$17,500",32,https://www.atptour.com/en/scores/archive/rome/416/1971/results
19710503,1971,Rome WCT,Clay,Outdoor,"$50,000",64,https://www.atptour.com/en/scores/archive/tehran/2011/1971/results
19710510,1971,Tehran WCT,Clay,Outdoor,"$50,000",32,https://www.atptour.com/en/scores/archive/bournemouth/347/1971/results
19710517,1971,Bournemouth,Clay,Outdoor,"$25,000",32,https://www.atptour.com/en/scores/archive/brussels/406/1971/results
19710517,1971,Brussels,Clay,Outdoor,"$25,000",32,https://www.atptour.com/en/scores/archive/hamburg/414/1971/results
19710517,1971,Hamburg,Clay,Outdoor,"$25,000",64,https://www.atptour.com/en/scores/archive/roland-garros/520/1971/results
19710521,1971,Roland Garros,Clay,Outdoor,"",128,https://www.atptour.com/en/scores/archive/bristol/313/1971/results
19710607,1971,Bristol WCT,Grass,Outdoor,"$50,000",32,https://www.atptour.com/en/scores/archive/eastbourne/2049/1971/results
19710614,1971,Eastbourne,Grass,Outdoor,"$7,500",64,https://www.atptour.com/en/scores/archive/london/311/1971/results
19710614,1971,London / Queen's Club,Grass,Outdoor,"$7,500",64,https://www.atptour.com/en/scores/archive/wimbledon/540/1971/results
19710621,1971,Wimbledon,Grass,Outdoor,"",128,https://www.atptour.com/en/scores/archive/bastad/316/1971/results
19710705,1971,Bastad,Clay,Outdoor,"$25,000",32,https://www.atptour.com/en/scores/archive/gstaad/314/1971/results
19710705,1971,Gstaad,Clay,Outdoor,"$25,000",32,https://www.atptour.com/en/scores/archive/newport/2050/1971/results
19710705,1971,Newport,Grass,Outdoor,"$13,500",32,https://www.atptour.com/en/scores/archive/washington/418/1971/results
19710712,1971,Washington WCT,Clay,Outdoor,"$50,000",64,https://www.atptour.com/en/scores/archive/louisville/663/1971/results
19710719,1971,Louisville WCT,Clay,Outdoor,"$50,000",32,https://www.atptour.com/en/scores/archive/clemmons/2051/1971/results
19710719,1971,Tanglewood,Clay,Outdoor,"$25,000",64,https://www.atptour.com/en/scores/archive/quebec-city/2044/1971/results
19710726,1971,Quebec WCT,Carpet,Indoor,"$50,000",32,https://www.atptour.com/en/scores/archive/hilversum/317/1971/results
19710726,1971,Hilversum,Clay,Outdoor,"$3,500",64,https://www.atptour.com/en/scores/archive/columbus/343/1971/results
19710727,1971,Columbus,Hard,Outdoor,"$20,000",32,https://www.atptour.com/en/scores/archive/boston/417/1971/results
19710802,1971,Boston WCT,Hard,Outdoor,"$50,000",32,https://www.atptour.com/en/scores/archive/cincinnati/422/1971/results
19710802,1971,Cincinnati,Clay,Outdoor,"$22,500",64,https://www.atptour.com/en/scores/archive/senigallia/6834/1971/results
19710802,1971,Senigallia,Clay,Outdoor,"$9,500",64,https://www.atptour.com/en/scores/archive/dusseldorf/661/1971/results
19710803,1971,Dusseldorf,Clay,Outdoor,"",32,https://www.atptour.com/en/scores/archive/montreal/421/1971/results
19710809,1971,Montreal / Toronto WCT,Clay,Outdoor,"$50,000",64,https://www.atptour.com/en/scores/archive/indianapolis/717/1971/results
19710809,1971,Indianapolis,Clay,Outdoor,"$40,000",64,https://www.atptour.com/en/scores/archive/fort-worth/653/1971/results
19710816,1971,Fort Worth WCT,Hard,Outdoor,"$50,000",32,https://www.atptour.com/en/scores/archive/merion/2030/1971/results
19710816,1971,Merion,Grass,Outdoor,"$10,000",64,https://www.atptour.com/en/scores/archive/south-orange/707/1971/results
19710823,1971,South Orange,Grass,Outdoor,"$17,500",64,https://www.atptour.com/en/scores/archive/us-open/560/1971/results
19710901,1971,US Open,Grass,Outdoor,"$88,300",128,https://www.atptour.com/en/scores/archive/sacramento/654/1971/results
19710913,1971,Sacramento,Hard,Outdoor,"$28,000",64,https://www.atptour.com/en/scores/archive/los-angeles/423/1971/results
19710918,1971,Los Angeles,Hard,Outdoor,"$55,000",64,https://www.atptour.com/en/scores/archive/berkeley/424/1971/results
19710927,1971,Berkeley WCT,Hard,Outdoor,"$50,000",64,https://www.atptour.com/en/scores/archive/vancouver/2048/1971/results
19711004,1971,Vancouver WCT,Carpet,Indoor,"$50,000",32,https://www.atptour.com/en/scores/archive/cologne/332/1971/results
19711011,1971,Cologne WCT,Carpet,Indoor,"$50,000",32,https://www.atptour.com/en/scores/archive/barcelona/425/1971/results
19711018,1971,Barcelona WCT,Clay,Outdoor,"$70,000",64,https://www.atptour.com/en/scores/archive/wembley/430/1971/results
19711024,1971,Wembley,Carpet,Indoor,"$35,000",32,https://www.atptour.com/en/scores/archive/stockholm/429/1971/results
19711030,1971,Stockholm WCT,Hard,Indoor,"$50,000",64,https://www.atptour.com/en/scores/archive/bologna/312/1971/results
19711108,1971,Bologna WCT,Carpet,Indoor,"$50,000",64,https://www.atptour.com/en/scores/archive/dallas/610/1971/results
19711118,1971,Dallas WCT,Carpet,Indoor,"$100,000",8,https://www.atptour.com/en/scores/archive/buenos-aires/303/1971/results
19711122,1971,Buenos Aires,Clay,Outdoor,"",32,https://www.atptour.com/en/scores/archive/masters/605/1971/results
19711204,1971,Masters,Hard,Indoor,"$50,000",7,
19711226,1972,Australian Open,Grass,Outdoor,"",64,https://www.atptour.com/en/scores/archive/australian-open/580/1972/results
19720103,1972,Baltimore,Carpet,Indoor,"$7,500",16,https://www.atptour.com/en/scores/archive/baltimore/816/1972/results
19720103,1972,Sydney Outdoor,Grass,Outdoor,"$3,000",32,https://www.atptour.com/en/scores/archive/sydney/2060/1972/results
19720110,1972,Hobart,Grass,Outdoor,"$3,000",16,https://www.atptour.com/en/scores/archive/hobart/713/1972/results
19720112,1972,Jacksonville,Hard,Indoor,"$15,000",16,https://www.atptour.com/en/scores/archive/jacksonville/2047/1972/results
19720117,1972,London Indoor,Carpet,Indoor,"$33,000",16,https://www.atptour.com/en/scores/archive/london/2064/1972/results
