date,year,tourney_name,tourney_id,surface,indoor,commitment,draw_size,url
19700202,1970,Philadelphia,1970_401,Carpet,Indoor,$50000,64,https://www.atptour.com/en/scores/archive/philadelphia/401/1970/results
19700212,1970,Miami WCT,1970_681,Clay,Outdoor,$10000,8,https://www.atptour.com/en/scores/archive/miami/681/1970/results
19700213,1970,Richmond,1970_802,Carpet,Indoor,$12500,8,https://www.atptour.com/en/scores/archive/richmond-va/802/1970/results
19700215,1970,Salisbury,1970_355,Hard,Indoor,$50000,64,https://www.atptour.com/en/scores/archive/salisbury/355/1970/results
19700220,1970,Corpus Christi WCT,1970_6816,Hard,Outdoor,$10000,8,https://www.atptour.com/en/scores/archive/chorpus-christi/6816/1970/results
19700225,1970,Macon,1970_2066,Carpet,Indoor,$15000,32,https://www.atptour.com/en/scores/archive/macon/2066/1970/results
19700225,1970,Los Angeles WCT,1970_6811,Carpet,Indoor,$10000,8,https://www.atptour.com/en/scores/archive/los-angeles/6811/1970/results
19700302,1970,Hampton,1970_657,Carpet,Indoor,$25000,32,https://www.atptour.com/en/scores/archive/hampton/657/1970/results
19700304,1970,London Indoor,1970_6812,Carpet,Indoor,$24000,16,https://www.atptour.com/en/scores/archive/wembley/6812/1970/results
19700316,1970,Sydney,1970_3941,Grass,Outdoor,$25000,32,https://www.atptour.com/en/scores/archive/sydney/3941/1970/results
19700324,1970,Johannesburg,1970_462,Hard,Outdoor,$35000,64,https://www.atptour.com/en/scores/archive/johannesburg/462/1970/results
19700329,1970,San Juan,1970_6817,Hard,Outdoor,$8000,64,https://www.atptour.com/en/scores/archive/san-juan/6817/1970/results
19700406,1970,Durban,1970_260,Hard,Outdoor,$15000,64,https://www.atptour.com/en/scores/archive/durban/260/1970/results
19700406,1970,St. Petersburg,1970_6818,Clay,Outdoor,$6500,64,https://www.atptour.com/en/scores/archive/st-petersburg/6818/1970/results
19700413,1970,Monte Carlo,1970_410,Clay,Outdoor,$17000,64,https://www.atptour.com/en/scores/archive/monte-carlo/410/1970/results
19700415,1970,Charlotte,1970_436,Clay,Outdoor,$13500,32,https://www.atptour.com/en/scores/archive/charlotte/436/1970/results
19700420,1970,Rome,1970_416,Clay,Outdoor,$28000,32,https://www.atptour.com/en/scores/archive/rome/416/1970/results
19700421,1970,Dallas WCT,1970_388,Carpet,Indoor,$25000,32,https://www.atptour.com/en/scores/archive/dallas/388/1970/results
19700421,1970,Houston,1970_405,Clay,Outdoor,$25000,32,https://www.atptour.com/en/scores/archive/houston/405/1970/results
19700426,1970,Bournemouth,1970_347,Clay,Outdoor,$24000,32,https://www.atptour.com/en/scores/archive/bournemouth/347/1970/results
19700501,1970,Roland Garros,1970_520,Clay,Outdoor,,128,https://www.atptour.com/en/scores/archive/roland-garros/520/1970/results
19700506,1970,Atlanta WCT,1970_412,Hard,Outdoor,$25000,16,https://www.atptour.com/en/scores/archive/atlanta/412/1970/results
19700512,1970,Brussels,1970_406,Clay,Outdoor,$8500,32,https://www.atptour.com/en/scores/archive/brussels/406/1970/results
19700513,1970,Las Vegas WCT,1970_413,Hard,Outdoor,$47000,16,https://www.atptour.com/en/scores/archive/las-vegas/413/1970/results
19700527,1970,St. Louis WCT,1970_652,Hard,Outdoor,$30000,32,https://www.atptour.com/en/scores/archive/st-louis/652/1970/results
19700601,1970,Manchester,1970_8025,Grass,Outdoor,,8,https://www.atptour.com/en/scores/archive/manchester/8025/1970/results
19700604,1970,Casablanca WCT,1970_2063,Clay,Outdoor,$15000,16,https://www.atptour.com/en/scores/archive/casablanca/2063/1970/results
19700608,1970,Bristol,1970_313,Grass,Outdoor,$17000,32,https://www.atptour.com/en/scores/archive/bristol/313/1970/results
19700608,1970,Beckenham,1970_7310,Grass,Outdoor,,64,https://www.atptour.com/en/scores/archive/beckenham/7310/1970/results
19700608,1970,Nottingham,1970_6829,Grass,Outdoor,,64,https://www.atptour.com/en/scores/archive/nottingham/6829/1970/results
19700615,1970,London / Queen's Club,1970_311,Grass,Outdoor,$7500,64,https://www.atptour.com/en/scores/archive/london/311/1970/results
19700615,1970,Eastbourne,1970_2049,Grass,Outdoor,$6000,32,https://www.atptour.com/en/scores/archive/eastbourne/2049/1970/results
19700622,1970,Wimbledon,1970_540,Grass,Outdoor,,128,https://www.atptour.com/en/scores/archive/wimbledon/540/1970/results
19700705,1970,Newport,1970_2050,Grass,Outdoor,$8000,64,https://www.atptour.com/en/scores/archive/newport/2050/1970/results
19700706,1970,Bastad,1970_316,Clay,Outdoor,$25000,32,https://www.atptour.com/en/scores/archive/bastad/316/1970/results
19700706,1970,Dublin,1970_2029,Grass,Outdoor,$8000,32,https://www.atptour.com/en/scores/archive/dublin/2029/1970/results
19700706,1970,Dusseldorf,1970_661,Clay,Outdoor,,32,https://www.atptour.com/en/scores/archive/dusseldorf/661/1970/results
19700713,1970,Washington,1970_418,Clay,Outdoor,$35000,64,https://www.atptour.com/en/scores/archive/washington/418/1970/results
19700713,1970,Gstaad,1970_314,Clay,Outdoor,$25000,32,https://www.atptour.com/en/scores/archive/gstaad/314/1970/results
19700713,1970,Hoylake,1970_6830,Grass,Outdoor,$8000,64,https://www.atptour.com/en/scores/archive/hoylake/6830/1970/results
19700719,1970,Leicester,1970_6831,Grass,Outdoor,$6000,16,https://www.atptour.com/en/scores/archive/leicester/6831/1970/results
19700720,1970,Cincinnati,1970_422,Clay,Outdoor,$21000,64,https://www.atptour.com/en/scores/archive/cincinnati/422/1970/results
19700727,1970,Indianapolis,1970_717,Clay,Outdoor,$40000,64,https://www.atptour.com/en/scores/archive/indianapolis/717/1970/results
19700727,1970,Louisville,1970_663,Clay,Outdoor,$25000,16,https://www.atptour.com/en/scores/archive/louisville/663/1970/results
19700727,1970,Hilversum,1970_317,Clay,Outdoor,$9000,64,https://www.atptour.com/en/scores/archive/hilversum/317/1970/results
19700803,1970,Boston,1970_417,Hard,Outdoor,$50000,32,https://www.atptour.com/en/scores/archive/boston/417/1970/results
19700803,1970,Munich,1970_308,Clay,Outdoor,$21000,32,https://www.atptour.com/en/scores/archive/munich/308/1970/results
19700803,1970,Munich,1970_804,Clay,Outdoor,,32,https://www.atptour.com/en/scores/archive/munich/804/1970/results
19700810,1970,Montreal / Toronto,1970_421,Clay,Outdoor,$20000,32,https://www.atptour.com/en/scores/archive/toronto/421/1970/results
19700810,1970,Hamburg,1970_414,Clay,Outdoor,$18000,64,https://www.atptour.com/en/scores/archive/hamburg/414/1970/results
19700817,1970,Merion,1970_2030,Grass,Outdoor,$10000,64,https://www.atptour.com/en/scores/archive/merion/2030/1970/results
19700817,1970,Kitzbuhel,1970_319,Clay,Outdoor,,64,https://www.atptour.com/en/scores/archive/kitzbuehel/319/1970/results
19700819,1970,Fort Worth WCT,1970_653,Hard,Outdoor,$22500,16,https://www.atptour.com/en/scores/archive/fort-worth/653/1970/results
19700824,1970,South Orange,1970_707,Grass,Outdoor,$17500,64,https://www.atptour.com/en/scores/archive/south-orange/707/1970/results
19700902,1970,US Open,1970_560,Grass,Outdoor,$137800,128,https://www.atptour.com/en/scores/archive/us-open/560/1970/results
19700919,1970,Los Angeles,1970_423,Hard,Outdoor,$57500,64,https://www.atptour.com/en/scores/archive/los-angeles/423/1970/results
19700928,1970,Berkeley,1970_424,Hard,Outdoor,$22000,64,https://www.atptour.com/en/scores/archive/berkeley/424/1970/results
19700929,1970,Vancouver WCT,1970_2048,Carpet,Indoor,$40000,16,https://www.atptour.com/en/scores/archive/vancouver/2048/1970/results
19701008,1970,Midland WCT,1970_6832,Hard,Outdoor,$15000,8,https://www.atptour.com/en/scores/archive/midland/6832/1970/results
19701012,1970,Phoenix,1970_2067,Hard,Outdoor,$25000,32,https://www.atptour.com/en/scores/archive/phoenix/2067/1970/results
19701015,1970,Tucson WCT,1970_6833,Hard,Outdoor,$15000,16,https://www.atptour.com/en/scores/archive/tucson/6833/1970/results
19701019,1970,Barcelona,1970_425,Clay,Outdoor,$28000,64,https://www.atptour.com/en/scores/archive/barcelona/425/1970/results
19701101,1970,Buenos Aires,1970_303,Clay,Outdoor,$36500,32,https://www.atptour.com/en/scores/archive/buenos-aires/303/1970/results
19701109,1970,Paris Indoor,1970_7302,Carpet,Indoor,$31000,32,https://www.atptour.com/en/scores/archive/paris/7302/1970/results
19701116,1970,Wembley,1970_430,Carpet,Indoor,$42000,32,https://www.atptour.com/en/scores/archive/wembley/430/1970/results
19701122,1970,Stockholm Open,1970_429,Hard,Indoor,$35000,32,https://www.atptour.com/en/scores/archive/stockholm/429/1970/results
19701207,1970,Masters,1970_605,Carpet,Indoor,$50000,6,https://www.atptour.com/en/scores/archive/masters/605/1970/results
19710105,1971,Hobart,1971_713,Grass,Outdoor,$2500,32,https://www.atptour.com/en/scores/archive/hobart/713/1971/results
19710111,1971,Sydney Outdoor,1971_338,Grass,Outdoor,$2500,32,https://www.atptour.com/en/scores/archive/sydney/338/1971/results
19710204,1971,Richmond,1971_802,Carpet,Indoor,$20000,16,https://www.atptour.com/en/scores/archive/richmond/802/1971/results
19710208,1971,New York,1971_2058,Hard,Indoor,$30000,32,https://www.atptour.com/en/scores/archive/new-york/2058/1971/results
19710209,1971,Philadelphia WCT,1971_401,Carpet,Indoor,$50000,32,https://www.atptour.com/en/scores/archive/philadelphia/401/1971/results
19710214,1971,Salisbury,1971_355,Carpet,Indoor,$50000,64,https://www.atptour.com/en/scores/archive/salisbury/355/1971/results
19710223,1971,Macon,1971_2066,Carpet,Indoor,$25000,64,https://www.atptour.com/en/scores/archive/macon/2066/1971/results
19710226,1971,London Indoor,1971_262,Carpet,Indoor,$30000,32,https://www.atptour.com/en/scores/archive/london/262/1971/results
19710301,1971,Hampton,1971_657,Carpet,Indoor,$35000,32,https://www.atptour.com/en/scores/archive/hampton/657/1971/results
19710301,1971,Auckland,1971_301,Grass,Outdoor,$16000,32,https://www.atptour.com/en/scores/archive/auckland/301/1971/results
19710307,1971,Australian Open,1971_580,Grass,Outdoor,,64,https://www.atptour.com/en/scores/archive/australian-open/580/1971/results
19710316,1971,Caracas,1971_344,Hard,Outdoor,$15000,32,https://www.atptour.com/en/scores/archive/caracas/344/1971/results
19710322,1971,Chicago WCT,1971_818,Carpet,Indoor,$50000,32,https://www.atptour.com/en/scores/archive/chicago/818/1971/results
19710330,1971,Miami WCT,1971_681,Hard,Outdoor,$50000,32,https://www.atptour.com/en/scores/archive/miami/681/1971/results
19710330,1971,Nice,1971_6120,Clay,Outdoor,$12500,64,https://www.atptour.com/en/scores/archive/nice/6120/1971/results
19710406,1971,Monte Carlo,1971_410,Clay,Outdoor,$12500,32,https://www.atptour.com/en/scores/archive/monte-carlo/410/1971/results
19710412,1971,Palermo,1971_325,Clay,Outdoor,$12500,64,https://www.atptour.com/en/scores/archive/palermo/325/1971/results
19710413,1971,Charlotte,1971_436,Clay,Outdoor,$25000,32,https://www.atptour.com/en/scores/archive/charlotte/436/1971/results
19710419,1971,Catania,1971_2065,Clay,Outdoor,$12500,64,https://www.atptour.com/en/scores/archive/catania/2065/1971/results
19710420,1971,Houston,1971_820,Clay,Outdoor,$25000,32,https://www.atptour.com/en/scores/archive/houston/820/1971/results
19710426,1971,Dallas WCT,1971_388,Carpet,Indoor,$50000,32,https://www.atptour.com/en/scores/archive/dallas/388/1971/results
19710426,1971,Paris Outdoor,1971_2010,Clay,Outdoor,$17500,32,https://www.atptour.com/en/scores/archive/paris/2010/1971/results
19710503,1971,Rome WCT,1971_416,Clay,Outdoor,$50000,64,https://www.atptour.com/en/scores/archive/rome/416/1971/results
19710510,1971,Tehran WCT,1971_2011,Clay,Outdoor,$50000,32,https://www.atptour.com/en/scores/archive/tehran/2011/1971/results
19710517,1971,Bournemouth,1971_347,Clay,Outdoor,$25000,32,https://www.atptour.com/en/scores/archive/bournemouth/347/1971/results
19710517,1971,Brussels,1971_406,Clay,Outdoor,$25000,32,https://www.atptour.com/en/scores/archive/brussels/406/1971/results
19710517,1971,Hamburg,1971_414,Clay,Outdoor,$25000,64,https://www.atptour.com/en/scores/archive/hamburg/414/1971/results
19710521,1971,Roland Garros,1971_520,Clay,Outdoor,,128,https://www.atptour.com/en/scores/archive/roland-garros/520/1971/results
19710607,1971,Bristol WCT,1971_313,Grass,Outdoor,$50000,32,https://www.atptour.com/en/scores/archive/bristol/313/1971/results
19710614,1971,Eastbourne,1971_2049,Grass,Outdoor,$7500,64,https://www.atptour.com/en/scores/archive/eastbourne/2049/1971/results
19710614,1971,London / Queen's Club,1971_311,Grass,Outdoor,$7500,64,https://www.atptour.com/en/scores/archive/london/311/1971/results
19710621,1971,Wimbledon,1971_540,Grass,Outdoor,,128,https://www.atptour.com/en/scores/archive/wimbledon/540/1971/results
19710705,1971,Bastad,1971_316,Clay,Outdoor,$25000,32,https://www.atptour.com/en/scores/archive/bastad/316/1971/results
19710705,1971,Gstaad,1971_314,Clay,Outdoor,$25000,32,https://www.atptour.com/en/scores/archive/gstaad/314/1971/results
19710705,1971,Newport,1971_2050,Grass,Outdoor,$13500,32,https://www.atptour.com/en/scores/archive/newport/2050/1971/results
19710712,1971,Washington WCT,1971_418,Clay,Outdoor,$50000,64,https://www.atptour.com/en/scores/archive/washington/418/1971/results
19710719,1971,Louisville WCT,1971_663,Clay,Outdoor,$50000,32,https://www.atptour.com/en/scores/archive/louisville/663/1971/results
19710719,1971,Tanglewood,1971_2051,Clay,Outdoor,$25000,64,https://www.atptour.com/en/scores/archive/clemmons/2051/1971/results
19710726,1971,Quebec WCT,1971_2044,Carpet,Indoor,$50000,32,https://www.atptour.com/en/scores/archive/quebec-city/2044/1971/results
19710726,1971,Hilversum,1971_317,Clay,Outdoor,$3500,64,https://www.atptour.com/en/scores/archive/hilversum/317/1971/results
19710727,1971,Columbus,1971_343,Hard,Outdoor,$20000,32,https://www.atptour.com/en/scores/archive/columbus/343/1971/results
19710802,1971,Boston WCT,1971_417,Hard,Outdoor,$50000,32,https://www.atptour.com/en/scores/archive/boston/417/1971/results
19710802,1971,Cincinnati,1971_422,Clay,Outdoor,$22500,64,https://www.atptour.com/en/scores/archive/cincinnati/422/1971/results
19710802,1971,Senigallia,1971_6834,Clay,Outdoor,$9500,64,https://www.atptour.com/en/scores/archive/senigallia/6834/1971/results
19710803,1971,Dusseldorf,1971_661,Clay,Outdoor,,32,https://www.atptour.com/en/scores/archive/dusseldorf/661/1971/results
19710809,1971,Montreal / Toronto WCT,1971_421,Clay,Outdoor,$50000,64,https://www.atptour.com/en/scores/archive/montreal/421/1971/results
19710809,1971,Indianapolis,1971_717,Clay,Outdoor,$40000,64,https://www.atptour.com/en/scores/archive/indianapolis/717/1971/results
19710816,1971,Fort Worth WCT,1971_653,Hard,Outdoor,$50000,32,https://www.atptour.com/en/scores/archive/fort-worth/653/1971/results
19710816,1971,Merion,1971_2030,Grass,Outdoor,$10000,64,https://www.atptour.com/en/scores/archive/merion/2030/1971/results
19710823,1971,South Orange,1971_707,Grass,Outdoor,$17500,64,https://www.atptour.com/en/scores/archive/south-orange/707/1971/results
19710901,1971,US Open,1971_560,Grass,Outdoor,$88300,128,https://www.atptour.com/en/scores/archive/us-open/560/1971/results
